Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,Arrival_Qty_qtl,Rainfall_mm
2020-01-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1012,1253,1147,103,6.6
2020-02-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,758,1023,829,673,3.3
2020-02-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,791,1054,945,367,9.3
2020-02-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,740,1101,895,853,4.9
2020-02-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,633,917,780,472,4.6
2020-03-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,912,1258,1004,106,6.4
2020-03-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,671,1066,849,627,9.6
2020-03-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,729,911,834,676,2.0
2020-03-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,787,1116,884,965,6.3
2020-03-31,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,786,1202,1003,55,9.7
2020-04-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,693,925,815,1027,1.5
2020-04-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,560,877,695,726,9.6
2020-04-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,545,815,683,911,7.4
2020-04-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,736,1056,932,535,8.3
2020-04-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,510,788,619,493,7.9
2020-05-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1239,1834,1484,49,5.7
2020-05-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1587,2058,1812,300,6.8
2020-05-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1459,1806,1659,204,2.2
2020-05-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1691,2357,1976,107,2.1
2020-06-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1684,2350,1897,300,38.4
2020-06-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1769,2612,2171,152,111.5
2020-06-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1470,1931,1662,170,40.9
2020-06-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1830,2603,2094,342,28.0
2020-07-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1765,2338,1930,153,16.1
2020-07-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1809,2440,1978,38,39.1
2020-07-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1903,2446,2213,103,81.8
2020-07-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,2040,2534,2278,89,24.3
2020-07-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1603,2258,2046,33,118.8
2020-08-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1043,1487,1202,496,22.4
2020-08-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,964,1278,1151,362,114.5
2020-08-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1086,1681,1331,379,111.9
2020-08-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1164,1513,1384,76,70.1
2020-08-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1365,1903,1605,148,44.4
2020-09-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1307,1675,1426,444,13.3
2020-09-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1147,1587,1319,402,12.2
2020-09-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1356,1879,1596,145,63.1
2020-09-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1246,1840,1460,47,28.6
2020-10-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,943,1185,1084,236,14.3
2020-10-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1464,1787,1652,47,7.8
2020-10-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1328,2046,1690,137,24.1
2020-10-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,973,1481,1247,263,29.8
2020-11-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,990,1387,1252,490,13.8
2020-11-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1009,1386,1186,382,12.7
2020-11-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1290,1951,1525,56,0.5
2020-11-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,965,1402,1099,369,3.9
2020-11-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,863,1176,1063,98,29.8
2020-12-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,837,1289,1054,469,5.0
2020-12-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,830,1115,963,117,9.9
2020-12-16,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,915,1356,1133,402,5.2
2020-12-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,964,1499,1221,308,1.9
2020-12-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1102,1385,1219,318,9.2
2021-01-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1156,1713,1408,113,6.1
2021-01-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,914,1346,1128,453,4.9
2021-01-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1023,1572,1276,366,1.8
2021-01-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1022,1445,1290,321,4.7
2021-02-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,626,946,764,483,4.9
2021-02-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,597,822,651,658,6.2
2021-02-16,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,796,1199,993,348,6.1
2021-02-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,686,1030,878,197,5.5
2021-03-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,771,1063,873,82,8.3
2021-03-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,637,998,797,328,4.5
2021-03-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,958,1189,1062,125,2.6
2021-03-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,839,1331,1054,243,9.1
2021-04-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,766,1067,848,551,9.2
2021-04-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,718,1034,809,961,3.7
2021-04-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,571,730,674,637,5.1
2021-04-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,782,1040,858,105,9.9
2021-04-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,736,1040,882,756,8.4
2021-05-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1541,2064,1887,128,5.7
2021-05-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1539,1932,1697,123,6.1
2021-05-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1390,1916,1574,153,5.9
2021-05-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1415,2273,1795,146,10.0
2021-05-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1722,2639,2179,22,7.7
2021-06-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,2129,2832,2457,98,106.9
2021-06-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1898,2635,2212,102,55.8
2021-06-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1613,2486,2026,84,118.5
2021-06-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1431,1956,1633,58,32.0
2021-07-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1832,2548,2039,172,68.4
2021-07-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1745,2352,1919,201,72.6
2021-07-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1632,2056,1838,190,84.8
2021-07-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1904,2526,2186,255,16.5
2021-08-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1011,1391,1251,61,51.9
2021-08-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1118,1587,1319,306,32.6
2021-08-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1216,1498,1380,488,62.9
2021-08-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1430,1821,1633,126,105.3
2021-08-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1312,1828,1660,48,54.5
2021-09-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1264,1774,1468,63,66.1
2021-09-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1279,1737,1604,156,101.8
2021-09-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,912,1391,1152,144,110.6
2021-09-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1223,1699,1342,386,12.0
2021-10-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,862,1301,1080,432,23.2
2021-10-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,971,1514,1217,80,2.3
2021-10-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1168,1707,1485,23,27.6
2021-10-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1129,1674,1418,311,24.1
2021-10-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1052,1466,1173,499,9.7
2021-11-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1179,1536,1338,479,2.3
2021-11-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1173,1814,1420,143,11.9
2021-11-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1166,1526,1352,54,13.2
2021-11-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,993,1281,1087,105,18.0
2021-12-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,854,1175,1039,410,5.4
2021-12-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,947,1232,1132,228,5.6
2021-12-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1037,1503,1254,468,1.6
2021-12-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1248,1610,1412,494,4.7
2021-12-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1007,1382,1136,424,6.6
2022-01-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1161,1602,1301,345,8.5
2022-01-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1015,1287,1151,381,3.8
2022-01-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1367,1822,1501,216,5.1
2022-01-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1101,1561,1329,291,9.8
2022-02-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,686,1030,818,290,4.6
2022-02-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,579,822,738,672,0.2
2022-02-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,670,890,803,479,6.2
2022-02-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,594,854,675,900,3.8
2022-03-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,889,1177,1043,415,4.7
2022-03-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,842,1116,987,206,2.4
2022-03-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,656,947,817,595,6.0
2022-03-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,800,1253,1007,323,8.8
2022-03-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,731,964,845,163,3.4
2022-04-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,853,1055,949,563,6.8
2022-04-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,816,1198,942,728,9.2
2022-04-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,553,755,685,1160,9.1
2022-04-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,681,1094,863,628,7.9
2022-05-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1459,2024,1695,55,0.6
2022-05-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1443,1994,1750,287,6.1
2022-05-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1710,2136,1969,181,7.0
2022-05-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1396,1936,1545,133,0.3
2022-06-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1920,2524,2132,233,27.7
2022-06-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1616,2598,2068,107,120.0
2022-06-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,2114,3112,2661,44,62.3
2022-06-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1911,2438,2128,102,27.4
2022-07-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1577,2470,1978,110,7.2
2022-07-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1978,2698,2461,215,110.2
2022-07-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1757,2533,2205,107,30.1
2022-07-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1576,1880,1738,94,30.5
2022-07-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1611,2268,2046,72,95.7
2022-08-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1296,1570,1441,258,94.4
2022-08-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1396,2000,1645,60,63.1
2022-08-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1149,1500,1279,266,44.4
2022-08-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1662,2139,1928,148,77.8
2022-09-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1312,1955,1659,50,31.2
2022-09-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1410,1868,1608,143,118.3
2022-09-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1340,1894,1507,185,58.5
2022-09-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1216,1596,1443,100,11.4
2022-09-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1438,2061,1662,201,23.4
2022-10-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1243,1777,1398,188,27.9
2022-10-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,890,1419,1129,317,10.0
2022-10-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1279,1758,1502,127,13.1
2022-10-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1196,1659,1332,309,2.1
2022-11-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1095,1589,1296,333,22.0
2022-11-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1100,1557,1410,251,24.4
2022-11-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1284,1685,1522,97,13.4
2022-11-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1023,1568,1262,303,14.2
2022-12-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,884,1183,1091,369,5.3
2022-12-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,969,1516,1200,210,7.5
2022-12-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1491,1926,1679,91,1.2
2022-12-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,985,1469,1177,273,3.6
2023-01-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1226,1745,1563,262,5.8
2023-01-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1092,1553,1298,281,1.9
2023-01-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1237,1501,1350,90,7.0
2023-01-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1136,1474,1264,204,0.7
2023-02-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,907,1247,1003,119,1.2
2023-02-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,758,988,875,492,2.4
2023-02-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,766,955,859,543,7.2
2023-02-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,738,997,808,597,9.5
2023-02-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,655,963,783,629,6.1
2023-03-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,778,1043,919,507,9.6
2023-03-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,758,1062,836,419,7.6
2023-03-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,787,1082,933,287,7.3
2023-03-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,779,1255,984,352,9.7
2023-04-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,780,1069,897,653,9.4
2023-04-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,684,862,755,761,9.5
2023-04-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,917,1196,1085,75,0.4
2023-04-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,785,1088,1000,455,5.6
2023-04-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,675,912,777,518,4.8
2023-05-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1731,2381,1996,86,5.5
2023-05-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1547,2320,1966,137,5.8
2023-05-16,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1435,2184,1754,265,7.7
2023-05-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1719,2346,1915,122,7.0
2023-05-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1942,2669,2247,91,5.1
2023-06-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1819,2334,1999,45,9.2
2023-06-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1649,2302,2004,103,63.3
2023-06-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1561,2098,1884,67,118.1
2023-06-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1706,2230,1978,145,38.2
2023-07-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,2157,2948,2404,64,106.0
2023-07-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,2071,3049,2547,123,22.7
2023-07-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1940,2920,2453,123,80.1
2023-07-31,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1957,2558,2211,214,77.5
2023-08-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1490,2272,1787,238,41.7
2023-08-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1122,1743,1402,138,103.6
2023-08-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1423,1973,1748,123,23.2
2023-08-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1520,2095,1888,120,16.5
2023-09-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1617,2218,1783,50,98.5
2023-09-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1531,2116,1732,51,109.7
2023-09-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1200,1743,1493,73,74.3
2023-09-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1080,1445,1331,367,30.3
2023-09-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1062,1678,1356,140,75.3
2023-10-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,952,1256,1146,228,10.3
2023-10-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,954,1331,1167,451,29.9
2023-10-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1400,1863,1667,178,29.2
2023-10-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1167,1799,1408,279,19.1
2023-11-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1459,1783,1594,30,27.3
2023-11-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1180,1469,1300,245,20.8
2023-11-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1023,1442,1234,231,14.3
2023-11-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,999,1389,1148,164,27.2
2023-12-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1073,1611,1336,458,3.7
2023-12-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1198,1542,1352,439,7.7
2023-12-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1244,1979,1572,103,6.6
2023-12-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,996,1597,1259,166,9.6
2023-12-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1351,1921,1556,47,4.0
2024-01-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1445,1933,1661,30,0.2
2024-01-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1333,1849,1557,180,5.9
2024-01-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1329,1881,1614,53,6.2
2024-01-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1165,1876,1473,62,5.3
2024-02-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,659,885,818,594,9.3
2024-02-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,669,913,760,968,4.0
2024-02-16,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,709,974,780,1026,0.1
2024-02-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,797,1112,987,403,9.5
2024-02-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,993,1316,1139,208,8.8
2024-03-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,850,1270,1020,446,6.7
2024-03-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,980,1475,1225,447,3.7
2024-03-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,783,1186,1001,51,2.8
2024-03-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,791,1114,895,699,5.3
2024-04-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,726,1118,918,394,2.5
2024-04-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,663,940,778,614,7.6
2024-04-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,799,1004,885,729,8.2
2024-04-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,627,877,800,960,9.1
2024-04-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,917,1228,1005,137,0.7
2024-05-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1633,2198,1785,34,9.7
2024-05-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1669,2336,1959,122,9.4
2024-05-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,2129,3002,2472,179,4.1
2024-05-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1399,2142,1784,90,0.8
2024-06-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1955,2882,2346,62,14.1
2024-06-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1900,2590,2242,48,99.2
2024-06-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1933,2651,2132,92,14.6
2024-06-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,2206,3168,2724,318,50.8
2024-07-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,2117,2734,2364,133,60.8
2024-07-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1464,2051,1777,93,51.3
2024-07-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1878,2597,2099,190,16.7
2024-07-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1994,2607,2339,151,117.9
2024-07-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Jyoti,1852,2836,2264,136,99.8
2024-08-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1186,1797,1489,163,107.8
2024-08-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1374,1816,1552,33,51.4
2024-08-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1098,1534,1346,113,8.2
2024-08-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1809,2359,2107,105,86.1
2024-09-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1420,2309,1818,298,81.5
2024-09-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1693,2147,1951,309,81.3
2024-09-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Lal,1214,1647,1329,242,110.9
2024-09-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Kufri,1475,2019,1771,141,110.8
